movie,year,view rating,genre,IMDb rating,metascore,posters
Book of Shadows: Blair Witch 2,2000,R,"Adventure, Fantasy, Horror            ",4.0,15,"https://m.media-amazon.com/images/M/MV5BY2YzNzg1YTAtMjU4MC00OWU5LWFiNjAtZmI0Zjc5MmM4YzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Next Friday,2000,14A,Comedy            ,6.1,41,"https://m.media-amazon.com/images/M/MV5BZTg4NTkzMDEtM2MzOS00MDE1LWJmYWItYzdiMGRiNTdmZmFkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg"
Nurse Betty,2000,14A,"Comedy, Crime, Drama            ",6.2,69,"https://m.media-amazon.com/images/M/MV5BYjU2OGVhYjgtYWE3Zi00MzM5LWEwYjgtYjQxNzkxNzhhZGFjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
102 Dalmatians,2000,100 min,"Adventure, Comedy, Family            ",4.9,35,"https://m.media-amazon.com/images/M/MV5BYmEzOTcxNzUtYmVjMS00MzNiLWJjNTEtOTY3MTE2ZjVkMGQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Get Carter,2000,14A,"Action, Crime, Drama            ",5.1,24,"https://m.media-amazon.com/images/M/MV5BMTkzMDk3Njg3NF5BMl5BanBnXkFtZTYwNTIzMzU3._V1_UX67_CR0,0,67,98_AL_.jpg"
Dungeons & Dragons,2000,PG-13,"Action, Adventure, Fantasy            ",3.7,14,"https://m.media-amazon.com/images/M/MV5BMTUxMDc3OTQyOV5BMl5BanBnXkFtZTYwMzk5OTc3._V1_UX67_CR0,0,67,98_AL_.jpg"
Dracula 2000,2000,14A,"Action, Fantasy, Horror            ",4.9,26,"https://m.media-amazon.com/images/M/MV5BYzUxYzFlZjYtYWNiOC00ZmY0LThjMjYtMDdlNmRhNmY5MDRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Way of the Gun,2000,R,"Action, Crime, Drama            ",6.7,49,"https://m.media-amazon.com/images/M/MV5BMTAyNjEyMDEwMzBeQTJeQWpwZ15BbWU4MDczMjY1NDEy._V1_UX67_CR0,0,67,98_AL_.jpg"
Where the Heart Is,2000,PG-13,"Comedy, Drama, Romance            ",6.8,30,"https://m.media-amazon.com/images/M/MV5BMGZkNjMxYWItYzRjZC00MzA2LWE0YWYtYjIzMmU2MTJiNmEyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY98_CR3,0,67,98_AL_.jpg"
The Skulls,2000,14A,"Action, Crime, Drama            ",5.6,24,"https://m.media-amazon.com/images/M/MV5BODA2OTQ0NzctZTYwNi00N2E2LWJhN2UtOTc4N2UzYWRiOWVjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Art of War,2000,18A,"Action, Adventure, Crime            ",5.7,30,"https://m.media-amazon.com/images/M/MV5BNzAyMjE2MDI3M15BMl5BanBnXkFtZTYwNTIwMzg2._V1_UX67_CR0,0,67,98_AL_.jpg"
Vampire Hunter D: Bloodlust,2000,14A,"Animation, Action, Fantasy            ",7.7,62,"https://m.media-amazon.com/images/M/MV5BMTg0NjkzMTM1NF5BMl5BanBnXkFtZTgwMDg1OTA3MjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
You Can Count on Me,2000,14A,Drama            ,7.6,85,"https://m.media-amazon.com/images/M/MV5BZTNmZGNkODUtZWZhMi00NGMwLWEzZWMtNTEzNzU3ZmUxNWZmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg"
Pollock,2000,18+,"Biography, Drama            ",7.0,77,"https://m.media-amazon.com/images/M/MV5BZDU0NjJkNGQtOGY0ZS00MTEyLTk4NDEtODA5MTc4NGY1NjZkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg"
Loser,2000,PG-13,"Comedy, Romance            ",5.3,35,"https://m.media-amazon.com/images/M/MV5BMTY1MDE5MTc5Nl5BMl5BanBnXkFtZTYwNzIzMzE3._V1_UX67_CR0,0,67,98_AL_.jpg"
The Watcher,2000,14A,"Crime, Drama, Mystery            ",5.3,22,"https://m.media-amazon.com/images/M/MV5BNDg5ZjM5NmQtZGZiNC00MDBmLWE2YWQtMWE2NjE4MTljZGJkL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Gongdong gyeongbi guyeok JSA,2000,14A,"Action, Drama, Thriller            ",7.8,58,"https://m.media-amazon.com/images/M/MV5BZjI3NjFlOTktN2JhYy00NjhjLWFmYWYtMDk3ZTkwOWQwZTAwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg"
Autumn in New York,2000,PG-13,"Drama, Romance            ",5.6,24,"https://m.media-amazon.com/images/M/MV5BMWFlM2VmYTUtZmFmMC00N2Y1LWE3NmUtYWI5MWZiMTY3NDRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Before Night Falls,2000,14A,"Biography, Drama, Romance            ",7.3,85,"https://m.media-amazon.com/images/M/MV5BMjE2MzIzMDI5OF5BMl5BanBnXkFtZTcwODYzMzMzMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
The Contender,2000,14A,"Drama, Thriller            ",7.0,59,"https://m.media-amazon.com/images/M/MV5BYTIzYTA5MDEtY2I0OS00OGJhLTlmMDctZWRlMGRjYzAxZDQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Under Suspicion,2000,13+,"Crime, Drama, Thriller            ",6.5,43,"https://m.media-amazon.com/images/M/MV5BMTdlNzA1NDMtYjhhZC00NDljLWI0YWItZTEzOTNiNDM2OTFkXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
Brother,2000,16+,"Crime, Drama, Thriller            ",7.2,47,"https://m.media-amazon.com/images/M/MV5BMTMwNDcwNDg3M15BMl5BanBnXkFtZTcwMDY3NzQyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
The Million Dollar Hotel,2000,R,"Drama, Mystery, Thriller            ",5.9,25,"https://m.media-amazon.com/images/M/MV5BNDQ2MGUwYjYtODFiNy00OTViLWJhOTgtZWNmM2I2MDRmMzQ1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
State and Main,2000,14A,"Comedy, Drama            ",6.8,75,"https://m.media-amazon.com/images/M/MV5BZTVmZGRlMTgtN2I1Yi00YjE2LWFjMjctNDhiMWM4NTNmOGU2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg"
Tillsammans,2000,R,"Comedy, Drama, Romance            ",7.5,84,"https://m.media-amazon.com/images/M/MV5BYmZjMzBlZTAtYTA1Mi00ZWI2LWI3NjUtMDUzMWJjMGIzMDg4XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_UY98_CR1,0,67,98_AL_.jpg"
Im Juli,2000,99 min,"Adventure, Comedy, Romance            ",7.8,71,"https://m.media-amazon.com/images/M/MV5BMjI5YzE3MGUtMzFiNS00NzNjLTkxYWYtZTRiYWE3MDY1NmNkXkEyXkFqcGdeQXVyMjc2NTQ1MTI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Bounce,2000,PG,"Drama, Romance            ",5.7,52,"https://m.media-amazon.com/images/M/MV5BMDhjMmJiOWUtYzU5Yy00YWYzLTg3MzItNDFjYTVmMGFkMWQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Flintstones in Viva Rock Vegas,2000,PG,"Comedy, Family, Romance            ",3.6,27,"https://m.media-amazon.com/images/M/MV5BNTUzYzQzMGQtNTYyNS00NmUzLThmZmUtMmIyNjQzNDU4YWYwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX67_CR0,0,67,98_AL_.jpg"
Return to Me,2000,PG,"Comedy, Drama, Romance            ",6.9,54,"https://m.media-amazon.com/images/M/MV5BMjIwNDEzODU3Nl5BMl5BanBnXkFtZTcwMjI0NzU2NA@@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Yards,2000,R,"Crime, Drama, Romance            ",6.4,58,"https://m.media-amazon.com/images/M/MV5BODM1OTc4NTk5N15BMl5BanBnXkFtZTYwMTY2MDI5._V1_UY98_CR1,0,67,98_AL_.jpg"
The Adventures of Rocky & Bullwinkle,2000,PG,"Animation, Adventure, Comedy            ",4.2,36,"https://m.media-amazon.com/images/M/MV5BNWNiYmIwNjItNTYzNC00NzQyLTlkOTEtM2M4NDg4NTQxYmMzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX67_CR0,0,67,98_AL_.jpg"
My Dog Skip,2000,PG,"Comedy, Drama, Family            ",7.1,61,"https://m.media-amazon.com/images/M/MV5BMTc1NDgxMjg5MV5BMl5BanBnXkFtZTYwNTUxODc5._V1_UX67_CR0,0,67,98_AL_.jpg"
Highlander: Endgame,2000,R,"Action, Adventure, Fantasy            ",4.6,21,"https://m.media-amazon.com/images/M/MV5BZWMyZDdhNDYtNWE5MS00N2Q5LThmYjMtOGMzZjFmOGIzMWQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Blinkende lygter,2000,109 min,"Action, Comedy, Crime            ",7.7,47,"https://m.media-amazon.com/images/M/MV5BNDY5NzgyMDYwMl5BMl5BanBnXkFtZTcwODE5MjYxMQ@@._V1_UY98_CR0,0,67,98_AL_.jpg"
Center Stage,2000,PG-13,"Drama, Music, Romance            ",6.7,52,"https://m.media-amazon.com/images/M/MV5BODk2MjYwNDQ4MV5BMl5BanBnXkFtZTYwNzc1NDY2._V1_UX67_CR0,0,67,98_AL_.jpg"
Dr. T & the Women,2000,14A,"Comedy, Drama, Romance            ",4.6,64,"https://m.media-amazon.com/images/M/MV5BYTllODYwZjktZDEzYi00ZDZkLWFjZWMtMGVkYzc4NTczNzI0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX67_CR0,0,67,98_AL_.jpg"
Yi yi,2000,173 min,"Drama, Romance            ",8.1,93,"https://m.media-amazon.com/images/M/MV5BYmI3YjY5OGQtZThkMC00ZWJkLWIxY2YtZjM3N2JlYWZkNjJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
Saving Grace,2000,PG,"Comedy, Crime            ",6.9,62,"https://m.media-amazon.com/images/M/MV5BY2YyNGQyMmEtOGIwOS00N2QyLWFlNzEtNjRjYzFmMjJmY2M5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
Love & Basketball,2000,PG-13,"Drama, Romance, Sport            ",7.2,70,"https://m.media-amazon.com/images/M/MV5BMTU4NjY4NTI5MF5BMl5BanBnXkFtZTYwNjQ4OTc3._V1_UX67_CR0,0,67,98_AL_.jpg"
Supernova,2000,14A,"Horror, Sci-Fi, Thriller            ",4.8,19,"https://m.media-amazon.com/images/M/MV5BMTgwMjI4OTU4MF5BMl5BanBnXkFtZTcwOTk3MTE3NA@@._V1_UX67_CR0,0,67,98_AL_.jpg"
Baise-moi,2000,R,"Crime, Drama, Thriller            ",4.5,35,"https://m.media-amazon.com/images/M/MV5BMTc5MzMxMzM5OV5BMl5BanBnXkFtZTYwMDk0MTk4._V1_UX67_CR0,0,67,98_AL_.jpg"
The Tigger Movie,2000,77 min,"Animation, Comedy, Drama            ",6.3,53,"https://m.media-amazon.com/images/M/MV5BMTE5NDIyODU4M15BMl5BanBnXkFtZTYwODA5MzY2._V1_UY98_CR3,0,67,98_AL_.jpg"
Sånger från andra våningen,2000,G,"Comedy, Drama            ",7.7,76,"https://m.media-amazon.com/images/M/MV5BMGQ4NGQ3MjAtYWI4Mi00YTQ1LTg1NWItN2RhYWU5YmY0Yjg0XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_UY98_CR0,0,67,98_AL_.jpg"
Boys and Girls,2000,PG,"Comedy, Drama, Romance            ",5.4,29,"https://m.media-amazon.com/images/M/MV5BMTgyNjIzNTI4Ml5BMl5BanBnXkFtZTcwNzAzMjk0MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
Urban Legends: Final Cut,2000,14A,"Horror, Mystery, Thriller            ",4.2,16,"https://m.media-amazon.com/images/M/MV5BM2Y3Y2FlNTQtOTYzYS00NjdjLTlkNjEtNTE5NzRiMTZkNTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Dish,2000,PG-13,"Comedy, Drama, History            ",7.2,74,"https://m.media-amazon.com/images/M/MV5BMTI1MDc0ODkzN15BMl5BanBnXkFtZTYwNzY5Nzc5._V1_UX67_CR0,0,67,98_AL_.jpg"
Der Krieger und die Kaiserin,2000,14A,"Drama, Mystery, Romance            ",7.5,64,"https://m.media-amazon.com/images/M/MV5BMTg0ZDA0NDgtNzlmMy00MTY1LTk1NGUtYjE2MWRkODc2OTZmXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY98_CR1,0,67,98_AL_.jpg"
Gossip,2000,R,"Drama, Mystery, Thriller            ",5.9,31,"https://m.media-amazon.com/images/M/MV5BN2Y5YWJlZjMtNGFmYS00MDE1LWE3ZjktMDBkMjc1YTY0YWJhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Man Who Cried,2000,14A,"Drama, Music, Romance            ",6.2,40,"https://m.media-amazon.com/images/M/MV5BMGNlMTljNzQtMTIyZS00MDcwLTk2ZjgtNGRlN2M4OGE5NjkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Down to You,2000,14A,"Comedy, Drama, Romance            ",5.0,13,"https://m.media-amazon.com/images/M/MV5BMTI3NDIxMTIwMF5BMl5BanBnXkFtZTcwNTQ3MTIyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
Bless the Child,2000,14A,"Crime, Drama, Horror            ",5.1,17,"https://m.media-amazon.com/images/M/MV5BNWUwMmRiZDktMjMzMy00ZGZhLTlmNDItN2M3Yjc3MGExNzAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR2,0,67,98_AL_.jpg"
Ready to Rumble,2000,PG-13,"Comedy, Sport            ",5.3,23,"https://m.media-amazon.com/images/M/MV5BMTYwMjYyOTA4OV5BMl5BanBnXkFtZTYwMDAyNjE3._V1_UX67_CR0,0,67,98_AL_.jpg"
Drowning Mona,2000,14A,"Comedy, Crime, Mystery            ",5.6,25,"https://m.media-amazon.com/images/M/MV5BYWNhYWUxMzAtNmJmYS00Yjg5LWIyYWUtY2IxMDRjZmZhOTZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Cecil B. DeMented,2000,18A,"Comedy, Crime, Thriller            ",6.2,57,"https://m.media-amazon.com/images/M/MV5BOWE2YzQ4MDMtZmQ5Yi00YjU5LTkyMzUtYzk5NzY3OTFiM2MwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
All the Pretty Horses,2000,PG,"Drama, Romance, Western            ",5.8,55,"https://m.media-amazon.com/images/M/MV5BZmI1N2Y4NTYtMzM0NS00YmNhLTk4MGUtYzg3NWE4Y2JlNjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Gangster No. 1,2000,R,"Crime, Drama, Thriller            ",6.8,60,"https://m.media-amazon.com/images/M/MV5BOTQxMDZkNDctZGE2Yy00NDRlLTg4ZjAtMjJiY2RkOWUyYzMzXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg"
Italiensk for begyndere,2000,14+,"Comedy, Drama, Romance            ",7.1,77,"https://m.media-amazon.com/images/M/MV5BMTIxNjI0MjA4Ml5BMl5BanBnXkFtZTcwMzI4MTMyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
Animal Factory,2000,R,"Crime, Drama            ",6.6,65,"https://m.media-amazon.com/images/M/MV5BNTU1ZDc1MTEtNGNiOC00OGI1LTk0NzUtM2Y1YTc0YjczY2ZmXkEyXkFqcGdeQXVyNjU5MjcxOTg@._V1_UY98_CR0,0,67,98_AL_.jpg"
The Ladies Man,2000,84 min,Comedy            ,5.2,22,"https://m.media-amazon.com/images/M/MV5BYTBjNzU5YmQtN2JhNi00ODA4LTg5MDctMmVhYTQwOTE5OTA2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Seom,2000,R,"Drama, Thriller            ",7.0,61,"https://m.media-amazon.com/images/M/MV5BM2NkMjI2ZDctNDdjYy00ZGVkLWExNTQtZWM4MTgxYzAxMDJmXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg"
Blood: The Last Vampire,2000,14A,"Animation, Action, Horror            ",6.7,44,"https://m.media-amazon.com/images/M/MV5BMTk4MjA0NTQ1N15BMl5BanBnXkFtZTYwMzEyMjE5._V1_UY98_CR1,0,67,98_AL_.jpg"
Hanging Up,2000,PG-13,"Comedy, Drama            ",4.8,33,"https://m.media-amazon.com/images/M/MV5BNzJjYjgwZjMtYThhZi00NzNlLWI0Y2YtZjkxYWNlYWI2ZDJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Werckmeister harmóniák,2000,G,"Drama, Mystery            ",8.2,92,"https://m.media-amazon.com/images/M/MV5BYTdjODhmNTYtNjEwOS00NDY5LTgxYjEtOGJhNGQ2MjlkNGIzXkEyXkFqcGdeQXVyNzAyMzY2NDk@._V1_UY98_CR2,0,67,98_AL_.jpg"
Anatomie,2000,13+,"Horror, Thriller            ",6.1,33,"https://m.media-amazon.com/images/M/MV5BZDQ3MDE4NmQtOTM2OS00MmIxLTkzZjYtMmQ5NzFkNmI2NDgxXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY98_CR1,0,67,98_AL_.jpg"
Snow Day,2000,PG,"Adventure, Comedy, Family            ",5.0,34,"https://m.media-amazon.com/images/M/MV5BOTE3M2Y4YjQtNDQzMS00NWYzLTkyODUtNGFkZmY0MTk4NjE3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR1,0,67,98_AL_.jpg"
Code inconnu: Récit incomplet de divers voyages,2000,118 min,Drama            ,7.2,74,"https://m.media-amazon.com/images/M/MV5BZWFjMzExMjYtZjdhMC00M2JlLWI3M2QtZGNjMGUyYTFkOTAwXkEyXkFqcGdeQXVyMjUxOTQ5MzA@._V1_UY98_CR3,0,67,98_AL_.jpg"
The Next Best Thing,2000,PG-13,"Comedy, Drama, Romance            ",4.7,25,"https://m.media-amazon.com/images/M/MV5BY2VhNzI1ZTYtZGEyYy00Y2QzLTliYzYtMGM0ZTc1OGUzYTRkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR0,0,67,98_AL_.jpg"
Lost Souls,2000,14A,"Drama, Horror, Thriller            ",4.8,16,"https://m.media-amazon.com/images/M/MV5BMWVmM2Y0ZTQtZjkyNS00M2M5LTkzZTEtYTA3ODNkZWU4ODU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Bait,2000,14A,"Action, Comedy, Crime            ",5.8,39,"https://m.media-amazon.com/images/M/MV5BMTc2NzM2MjY1OV5BMl5BanBnXkFtZTYwMTkyNjc3._V1_UX67_CR0,0,67,98_AL_.jpg"
The Lord of the Rings: The Fellowship of the Ring,2001,14A,"Adventure, Drama, Fantasy            ",8.8,92,"https://m.media-amazon.com/images/M/MV5BN2EyZjM3NzUtNWUzMi00MTgxLWI0NTctMzY4M2VlOTdjZWRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX67_CR0,0,67,98_AL_.jpg"
A Beautiful Mind,2001,PG,"Biography, Drama            ",8.2,72,"https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Monsters, Inc.",2001,G,"Animation, Adventure, Comedy            ",8.1,78,"https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
Donnie Darko,2001,AA,"Drama, Sci-Fi, Thriller            ",8.1,88,"https://m.media-amazon.com/images/M/MV5BZjZlZDlkYTktMmU1My00ZDBiLWFlNjEtYTBhNjVhOTM4ZjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
Amélie,2001,14A,"Comedy, Romance            ",8.3,69,"https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
Harry Potter and the Sorcerer's Stone,2001,PG,"Adventure, Family, Fantasy            ",7.6,64,"https://m.media-amazon.com/images/M/MV5BNjQ3NWNlNmQtMTE5ZS00MDdmLTlkZjUtZTBlM2UxMGFiMTU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg"
Shrek,2001,PG,"Animation, Adventure, Comedy            ",7.9,84,"https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Sen to Chihiro no kamikakushi,2001,PG,"Animation, Adventure, Family            ",8.6,96,"https://m.media-amazon.com/images/M/MV5BOGJjNzZmMmUtMjljNC00ZjU5LWJiODQtZmEzZTU0MjBlNzgxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
Ocean's Eleven,2001,PG,"Crime, Thriller            ",7.8,74,"https://m.media-amazon.com/images/M/MV5BYzVmYzVkMmUtOGRhMi00MTNmLThlMmUtZTljYjlkMjNkMjJkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
Training Day,2001,18A,"Crime, Drama, Thriller            ",7.7,69,"https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Black Hawk Down,2001,R,"Drama, History, War            ",7.7,74,"https://m.media-amazon.com/images/M/MV5BYWMwMzQxZjQtODM1YS00YmFiLTk1YjQtNzNiYWY1MDE4NTdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Fast and the Furious,2001,AA,"Action, Crime, Thriller            ",6.8,58,"https://m.media-amazon.com/images/M/MV5BNzlkNzVjMDMtOTdhZC00MGE1LTkxODctMzFmMjkwZmMxZjFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Others,2001,PG,"Horror, Mystery, Thriller            ",7.6,74,"https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_UX67_CR0,0,67,98_AL_.jpg"
Pearl Harbor,2001,PG,"Action, Drama, History            ",6.1,44,"https://m.media-amazon.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_UX67_CR0,0,67,98_AL_.jpg"
Mulholland Dr.,2001,14A,"Drama, Mystery, Thriller            ",8.0,83,"https://m.media-amazon.com/images/M/MV5BNWM2MDZmMDgtYjViOS00YzBmLWE4YzctMDMyYTQ2YTc4MmVkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Mummy Returns,2001,PG-13,"Action, Adventure, Fantasy            ",6.4,48,"https://m.media-amazon.com/images/M/MV5BMjE2NzU1NTk2MV5BMl5BanBnXkFtZTgwMjIwMzcxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
Artificial Intelligence: AI,2001,14A,"Adventure, Drama, Sci-Fi            ",7.1,65,"https://m.media-amazon.com/images/M/MV5BNWU2NzEyMDYtM2MyOS00OGM3LWFkNzAtMzRiNzE2ZjU5ZTljXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
Jurassic Park III,2001,PG,"Action, Adventure, Sci-Fi            ",5.9,42,"https://m.media-amazon.com/images/M/MV5BZDMyZGJjOGItYjJkZC00MDVlLWE0Y2YtZGIwMDExYWE3MGQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
Moulin Rouge!,2001,PG,"Drama, Musical, Romance            ",7.6,66,"https://m.media-amazon.com/images/M/MV5BMWFhYjliNjYtYjNhNS00OGExLWFhMjQtNDgwOWYyNWJiYzhmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
The Royal Tenenbaums,2001,AA,"Comedy, Drama            ",7.6,76,"https://m.media-amazon.com/images/M/MV5BYmUzODQ5MGItZTZlNy00MDBhLWIxMmItMjg4Y2QyNDFlMWQ2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
Hannibal,2001,18A,"Crime, Drama, Thriller            ",6.8,57,"https://m.media-amazon.com/images/M/MV5BZDMxMjhiZmItNWMxMC00NzYyLWJiOTYtNGYwOTAyYjU5OWY4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg"
Vanilla Sky,2001,14A,"Fantasy, Mystery, Romance            ",6.9,45,"https://m.media-amazon.com/images/M/MV5BYzFlMTJjYzUtMWFjYy00NjkyLTg1Y2EtYmZkMjdlOGQ1ZGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
Zoolander,2001,14A,Comedy            ,6.6,61,"https://m.media-amazon.com/images/M/MV5BODI4NDY2NDM5M15BMl5BanBnXkFtZTgwNzEwOTMxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
American Pie 2,2001,18A,Comedy            ,6.4,43,"https://m.media-amazon.com/images/M/MV5BOTEyYjhiMjYtNjU3YS00NmQ4LTlhNTEtYTczNWY3MGJmNzE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
